CELL_ID,SPECIES,MONTH,COUNT
307,bubalus_bubalis,sep,16
308,bubalus_bubalis,sep,0
309,bubalus_bubalis,sep,0
310,bubalus_bubalis,sep,0
311,bubalus_bubalis,sep,0
326,bubalus_bubalis,sep,0
327,bubalus_bubalis,sep,2
328,bubalus_bubalis,sep,9
329,bubalus_bubalis,sep,9
330,bubalus_bubalis,sep,16
331,bubalus_bubalis,sep,45
332,bubalus_bubalis,sep,11
333,bubalus_bubalis,sep,26
334,bubalus_bubalis,sep,1
335,bubalus_bubalis,sep,0
336,bubalus_bubalis,sep,0
337,bubalus_bubalis,sep,0
353,bubalus_bubalis,sep,0
354,bubalus_bubalis,sep,0
355,bubalus_bubalis,sep,0
356,bubalus_bubalis,sep,2
357,bubalus_bubalis,sep,0
358,bubalus_bubalis,sep,1
359,bubalus_bubalis,sep,1
360,bubalus_bubalis,sep,41
361,bubalus_bubalis,sep,17
362,bubalus_bubalis,sep,0
363,bubalus_bubalis,sep,0
364,bubalus_bubalis,sep,0
365,bubalus_bubalis,sep,0
380,bubalus_bubalis,sep,0
381,bubalus_bubalis,sep,0
382,bubalus_bubalis,sep,0
383,bubalus_bubalis,sep,1
384,bubalus_bubalis,sep,0
385,bubalus_bubalis,sep,0
386,bubalus_bubalis,sep,0
387,bubalus_bubalis,sep,2
388,bubalus_bubalis,sep,2
389,bubalus_bubalis,sep,0
390,bubalus_bubalis,sep,0
391,bubalus_bubalis,sep,0
392,bubalus_bubalis,sep,0
407,bubalus_bubalis,sep,0
408,bubalus_bubalis,sep,0
409,bubalus_bubalis,sep,0
410,bubalus_bubalis,sep,0
411,bubalus_bubalis,sep,0
412,bubalus_bubalis,sep,0
413,bubalus_bubalis,sep,0
414,bubalus_bubalis,sep,0
415,bubalus_bubalis,sep,0
416,bubalus_bubalis,sep,0
417,bubalus_bubalis,sep,0
418,bubalus_bubalis,sep,0
419,bubalus_bubalis,sep,0
433,bubalus_bubalis,sep,0
434,bubalus_bubalis,sep,0
435,bubalus_bubalis,sep,0
436,bubalus_bubalis,sep,0
437,bubalus_bubalis,sep,0
438,bubalus_bubalis,sep,0
439,bubalus_bubalis,sep,0
440,bubalus_bubalis,sep,0
441,bubalus_bubalis,sep,0
442,bubalus_bubalis,sep,0
443,bubalus_bubalis,sep,0
444,bubalus_bubalis,sep,0
445,bubalus_bubalis,sep,0
446,bubalus_bubalis,sep,0
459,bubalus_bubalis,sep,0
460,bubalus_bubalis,sep,0
461,bubalus_bubalis,sep,0
462,bubalus_bubalis,sep,0
463,bubalus_bubalis,sep,0
464,bubalus_bubalis,sep,0
465,bubalus_bubalis,sep,0
466,bubalus_bubalis,sep,0
467,bubalus_bubalis,sep,0
468,bubalus_bubalis,sep,0
469,bubalus_bubalis,sep,0
470,bubalus_bubalis,sep,0
471,bubalus_bubalis,sep,38
472,bubalus_bubalis,sep,10
473,bubalus_bubalis,sep,0
486,bubalus_bubalis,sep,0
487,bubalus_bubalis,sep,0
488,bubalus_bubalis,sep,0
489,bubalus_bubalis,sep,0
490,bubalus_bubalis,sep,0
491,bubalus_bubalis,sep,0
492,bubalus_bubalis,sep,0
493,bubalus_bubalis,sep,0
494,bubalus_bubalis,sep,0
495,bubalus_bubalis,sep,0
496,bubalus_bubalis,sep,0
497,bubalus_bubalis,sep,0
498,bubalus_bubalis,sep,0
499,bubalus_bubalis,sep,7
500,bubalus_bubalis,sep,0
501,bubalus_bubalis,sep,0
515,bubalus_bubalis,sep,0
516,bubalus_bubalis,sep,0
517,bubalus_bubalis,sep,0
518,bubalus_bubalis,sep,0
519,bubalus_bubalis,sep,0
520,bubalus_bubalis,sep,0
521,bubalus_bubalis,sep,0
522,bubalus_bubalis,sep,0
523,bubalus_bubalis,sep,0
524,bubalus_bubalis,sep,0
525,bubalus_bubalis,sep,0
526,bubalus_bubalis,sep,0
527,bubalus_bubalis,sep,0
528,bubalus_bubalis,sep,0
543,bubalus_bubalis,sep,0
544,bubalus_bubalis,sep,0
546,bubalus_bubalis,sep,0
547,bubalus_bubalis,sep,0
548,bubalus_bubalis,sep,0
549,bubalus_bubalis,sep,0
550,bubalus_bubalis,sep,0
551,bubalus_bubalis,sep,0
552,bubalus_bubalis,sep,0
553,bubalus_bubalis,sep,0
554,bubalus_bubalis,sep,0
555,bubalus_bubalis,sep,0
556,bubalus_bubalis,sep,0
557,bubalus_bubalis,sep,0
573,bubalus_bubalis,sep,0
574,bubalus_bubalis,sep,0
575,bubalus_bubalis,sep,0
576,bubalus_bubalis,sep,0
577,bubalus_bubalis,sep,0
578,bubalus_bubalis,sep,0
579,bubalus_bubalis,sep,0
580,bubalus_bubalis,sep,0
581,bubalus_bubalis,sep,0
582,bubalus_bubalis,sep,0
583,bubalus_bubalis,sep,0
584,bubalus_bubalis,sep,0
585,bubalus_bubalis,sep,0
600,bubalus_bubalis,sep,0
601,bubalus_bubalis,sep,0
602,bubalus_bubalis,sep,0
603,bubalus_bubalis,sep,0
604,bubalus_bubalis,sep,0
605,bubalus_bubalis,sep,0
606,bubalus_bubalis,sep,0
607,bubalus_bubalis,sep,0
608,bubalus_bubalis,sep,0
609,bubalus_bubalis,sep,0
610,bubalus_bubalis,sep,0
611,bubalus_bubalis,sep,0
628,bubalus_bubalis,sep,0
629,bubalus_bubalis,sep,0
630,bubalus_bubalis,sep,0
631,bubalus_bubalis,sep,0
632,bubalus_bubalis,sep,0
633,bubalus_bubalis,sep,0
634,bubalus_bubalis,sep,0
656,bubalus_bubalis,sep,0
657,bubalus_bubalis,sep,0
