CELL_ID,SPECIES,MONTH,COUNT
500,bubalus_bubalis,nov,0
501,bubalus_bubalis,nov,0
515,bubalus_bubalis,nov,0
516,bubalus_bubalis,nov,0
517,bubalus_bubalis,nov,0
518,bubalus_bubalis,nov,0
519,bubalus_bubalis,nov,0
520,bubalus_bubalis,nov,0
521,bubalus_bubalis,nov,0
522,bubalus_bubalis,nov,0
523,bubalus_bubalis,nov,0
524,bubalus_bubalis,nov,0
525,bubalus_bubalis,nov,0
526,bubalus_bubalis,nov,0
527,bubalus_bubalis,nov,0
528,bubalus_bubalis,nov,0
543,bubalus_bubalis,nov,0
544,bubalus_bubalis,nov,0
546,bubalus_bubalis,nov,0
547,bubalus_bubalis,nov,0
548,bubalus_bubalis,nov,0
549,bubalus_bubalis,nov,0
550,bubalus_bubalis,nov,0
551,bubalus_bubalis,nov,0
552,bubalus_bubalis,nov,0
553,bubalus_bubalis,nov,0
554,bubalus_bubalis,nov,0
555,bubalus_bubalis,nov,0
556,bubalus_bubalis,nov,0
557,bubalus_bubalis,nov,0
573,bubalus_bubalis,nov,0
574,bubalus_bubalis,nov,0
575,bubalus_bubalis,nov,0
576,bubalus_bubalis,nov,0
577,bubalus_bubalis,nov,0
578,bubalus_bubalis,nov,0
579,bubalus_bubalis,nov,0
580,bubalus_bubalis,nov,0
581,bubalus_bubalis,nov,0
582,bubalus_bubalis,nov,0
583,bubalus_bubalis,nov,0
584,bubalus_bubalis,nov,0
585,bubalus_bubalis,nov,0
600,bubalus_bubalis,nov,0
601,bubalus_bubalis,nov,0
602,bubalus_bubalis,nov,0
603,bubalus_bubalis,nov,0
604,bubalus_bubalis,nov,0
605,bubalus_bubalis,nov,0
606,bubalus_bubalis,nov,0
607,bubalus_bubalis,nov,0
608,bubalus_bubalis,nov,0
609,bubalus_bubalis,nov,0
610,bubalus_bubalis,nov,0
611,bubalus_bubalis,nov,0
628,bubalus_bubalis,nov,0
629,bubalus_bubalis,nov,0
630,bubalus_bubalis,nov,0
631,bubalus_bubalis,nov,0
632,bubalus_bubalis,nov,0
633,bubalus_bubalis,nov,0
634,bubalus_bubalis,nov,0
656,bubalus_bubalis,nov,0
657,bubalus_bubalis,nov,0
