CELL_ID,SPECIES,MONTH,COUNT
434,bos_taurus,dec,0
435,bos_taurus,dec,0
436,bos_taurus,dec,0
437,bos_taurus,dec,0
438,bos_taurus,dec,0
439,bos_taurus,dec,0
440,bos_taurus,dec,0
441,bos_taurus,dec,0
442,bos_taurus,dec,0
443,bos_taurus,dec,1
444,bos_taurus,dec,9
445,bos_taurus,dec,6
446,bos_taurus,dec,0
459,bos_taurus,dec,0
460,bos_taurus,dec,0
461,bos_taurus,dec,0
462,bos_taurus,dec,0
463,bos_taurus,dec,0
464,bos_taurus,dec,0
465,bos_taurus,dec,0
466,bos_taurus,dec,0
467,bos_taurus,dec,0
468,bos_taurus,dec,0
469,bos_taurus,dec,0
470,bos_taurus,dec,5
471,bos_taurus,dec,26
472,bos_taurus,dec,3
473,bos_taurus,dec,0
486,bos_taurus,dec,0
487,bos_taurus,dec,0
488,bos_taurus,dec,0
489,bos_taurus,dec,0
490,bos_taurus,dec,0
491,bos_taurus,dec,0
492,bos_taurus,dec,0
493,bos_taurus,dec,0
494,bos_taurus,dec,0
495,bos_taurus,dec,0
496,bos_taurus,dec,6
497,bos_taurus,dec,0
498,bos_taurus,dec,41
499,bos_taurus,dec,2
500,bos_taurus,dec,0
501,bos_taurus,dec,0
515,bos_taurus,dec,0
516,bos_taurus,dec,0
517,bos_taurus,dec,0
518,bos_taurus,dec,0
519,bos_taurus,dec,0
520,bos_taurus,dec,0
521,bos_taurus,dec,0
522,bos_taurus,dec,0
523,bos_taurus,dec,0
524,bos_taurus,dec,0
525,bos_taurus,dec,0
526,bos_taurus,dec,0
527,bos_taurus,dec,0
528,bos_taurus,dec,0
543,bos_taurus,dec,0
544,bos_taurus,dec,0
546,bos_taurus,dec,0
547,bos_taurus,dec,0
548,bos_taurus,dec,0
549,bos_taurus,dec,0
550,bos_taurus,dec,0
551,bos_taurus,dec,0
552,bos_taurus,dec,0
553,bos_taurus,dec,0
554,bos_taurus,dec,0
555,bos_taurus,dec,0
556,bos_taurus,dec,0
557,bos_taurus,dec,0
573,bos_taurus,dec,0
574,bos_taurus,dec,0
575,bos_taurus,dec,0
576,bos_taurus,dec,0
577,bos_taurus,dec,0
578,bos_taurus,dec,0
579,bos_taurus,dec,0
580,bos_taurus,dec,0
581,bos_taurus,dec,0
582,bos_taurus,dec,0
583,bos_taurus,dec,0
584,bos_taurus,dec,0
585,bos_taurus,dec,0
600,bos_taurus,dec,0
601,bos_taurus,dec,0
602,bos_taurus,dec,0
603,bos_taurus,dec,0
604,bos_taurus,dec,0
605,bos_taurus,dec,0
606,bos_taurus,dec,0
607,bos_taurus,dec,0
608,bos_taurus,dec,0
609,bos_taurus,dec,0
610,bos_taurus,dec,0
611,bos_taurus,dec,0
628,bos_taurus,dec,0
629,bos_taurus,dec,0
630,bos_taurus,dec,0
631,bos_taurus,dec,0
632,bos_taurus,dec,0
633,bos_taurus,dec,0
634,bos_taurus,dec,0
656,bos_taurus,dec,0
657,bos_taurus,dec,0
